CountryKey,FiscalYearKey,CompanyKey,CostCodeKey,CountryCode,CCC,COMPANY_CODE,COST_CODE,COUNTRY,BRAND,BRAND_DESCRIPTION,BUSINESS_AREA,BUSINESS_AREA2,COUNTRY_REPORTING,REPORTING_ENTITY,FTE_TYPE,BALANCE_TYPE,FISCAL_YEAR,10,11,12,1,2,3,4,5,6,7,8,9
14,2019,491,1606,SE,56018037,5601,8037,Sweden,Hästkliniken Luleå,Hästkliniken Luleå,Vets,Small animal,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1606,SE,56018037,5601,8037,Sweden,Hästkliniken Luleå,Hästkliniken Luleå,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1606,SE,56018037,5601,8037,Sweden,Hästkliniken Luleå,Hästkliniken Luleå,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2019,2.400,2.400,2.400,2.400,2.400,2.000,1.500,1.700,2.000,2.300,2.400,2.400
14,2019,491,1606,SE,56018037,5601,8037,Sweden,Hästkliniken Luleå,Hästkliniken Luleå,Vets,Small animal,Sweden,Sweden,Support FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1606,SE,56018037,5601,8037,Sweden,Hästkliniken Luleå,Hästkliniken Luleå,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2019,2.000,2.000,1.900,1.900,2.000,2.000,1.700,1.500,1.900,2.000,2.000,1.900
14,2019,491,1607,SE,56018038,5601,8038,Sweden,Hästkliniken Boden,Hästkliniken Boden,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.030,0.030,0.030,0.030,0.020,0.010,0.000,0.060
14,2019,491,1607,SE,56018038,5601,8038,Sweden,Hästkliniken Boden,Hästkliniken Boden,Vets,Small animal,Sweden,Sweden,Nurse FTE,AQ,2019,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,3.300,2.800,3.000
14,2019,491,1607,SE,56018038,5601,8038,Sweden,Hästkliniken Boden,Hästkliniken Boden,Vets,Small animal,Sweden,Sweden,Vet FTE,AQ,2019,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
14,2019,491,1608,SE,56018039,5601,8039,Sweden,Hästkliniken Skellefteå (filia,Hästkliniken Skellef,Vets,Small animal,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1608,SE,56018039,5601,8039,Sweden,Hästkliniken Skellefteå (filia,Hästkliniken Skellef,Vets,Small animal,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1608,SE,56018039,5601,8039,Sweden,Hästkliniken Skellefteå (filia,Hästkliniken Skellef,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1608,SE,56018039,5601,8039,Sweden,Hästkliniken Skellefteå (filia,Hästkliniken Skellef,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1608,SE,56018039,5601,8039,Sweden,Hästkliniken Skellefteå (filia,Hästkliniken Skellef,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2019,2.200,2.000,1.700,2.200,2.100,2.200,1.100,1.800,3.000,3.000,3.000,2.700
14,2019,491,1608,SE,56018039,5601,8039,Sweden,Hästkliniken Skellefteå (filia,Hästkliniken Skellef,Vets,Small animal,Sweden,Sweden,Support FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1608,SE,56018039,5601,8039,Sweden,Hästkliniken Skellefteå (filia,Hästkliniken Skellef,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2019,3.000,3.000,3.000,3.100,3.100,2.600,2.000,2.000,2.800,3.000,3.000,2.700
14,2019,491,1609,SE,56018040,5601,8040,Sweden,Hästkliniken Umeå,HästklinikenSolängen,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.200,0.150,0.240,0.340,0.450,0.480,0.000,0.100
14,2019,491,1609,SE,56018040,5601,8040,Sweden,Hästkliniken Umeå,HästklinikenSolängen,Vets,Small animal,Sweden,Sweden,Nurse FTE,AQ,2019,3.100,3.000,3.170,3.060,3.000,2.200,2.200,2.200,2.200,2.400,2.200,3.000
14,2019,491,1609,SE,56018040,5601,8040,Sweden,Hästkliniken Umeå,HästklinikenSolängen,Vets,Small animal,Sweden,Sweden,Vet FTE,AQ,2019,3.000,3.000,3.000,3.000,3.000,3.000,2.600,1.000,1.000,1.000,1.000,1.000
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.300,0.130,0.450,0.300,0.230,0.260,0.000,0.380
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Nurse FTE,AQ,2019,3.100,3.000,3.870,3.000,3.700,3.700,3.800,2.700,3.000,3.500,4.000,2.000
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2019,2.800,3.000,2.800,2.700,3.000,2.800,1.800,2.500,2.800,3.400,3.300,2.600
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Support FTE,AQ,2019,1.500,1.500,1.600,1.700,1.900,1.900,1.900,1.900,1.900,1.900,1.900,3.000
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Support FTE,BDQTY,2019,0.500,0.500,0.500,0.500,0.400,0.500,0.100,0.500,0.500,0.500,0.300,0.500
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Vet FTE,AQ,2019,3.400,3.400,3.400,3.300,3.300,3.300,3.500,3.700,3.700,3.700,3.000,4.000
14,2019,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2019,3.100,3.500,3.600,3.400,3.300,2.800,3.600,3.400,3.700,3.700,3.800,3.500
14,2019,491,1612,SE,56018043,5601,8043,Sweden,Hästkliniken Örebro,Hästkliniken Örebro,Vets,Small animal,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1612,SE,56018043,5601,8043,Sweden,Hästkliniken Örebro,Hästkliniken Örebro,Vets,Small animal,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1612,SE,56018043,5601,8043,Sweden,Hästkliniken Örebro,Hästkliniken Örebro,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1612,SE,56018043,5601,8043,Sweden,Hästkliniken Örebro,Hästkliniken Örebro,Vets,Small animal,Sweden,Sweden,Nurse FTE,AQ,2019,1.000,1.000,1.000,1.000,1.390,2.000,1.400,1.000,1.000,2.000,1.400,1.000
14,2019,491,1612,SE,56018043,5601,8043,Sweden,Hästkliniken Örebro,Hästkliniken Örebro,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2019,2.700,2.600,2.600,2.600,2.100,2.500,2.600,2.700,3.100,3.000,2.600,2.600
14,2019,491,1612,SE,56018043,5601,8043,Sweden,Hästkliniken Örebro,Hästkliniken Örebro,Vets,Small animal,Sweden,Sweden,Support FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1612,SE,56018043,5601,8043,Sweden,Hästkliniken Örebro,Hästkliniken Örebro,Vets,Small animal,Sweden,Sweden,Vet FTE,AQ,2019,1.800,1.800,1.800,1.600,1.600,1.800,1.800,1.800,1.800,1.800,1.800,2.000
14,2019,491,1612,SE,56018043,5601,8043,Sweden,Hästkliniken Örebro,Hästkliniken Örebro,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2019,1.700,1.200,1.400,1.700,1.800,1.800,1.800,1.200,2.100,1.800,1.800,1.100
14,2019,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.490,0.580,0.390,0.320,0.410,0.370,0.000,0.390
14,2019,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Nurse FTE,AQ,2019,3.000,3.000,3.000,3.680,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000
14,2019,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2019,3.600,4.200,4.200,4.100,4.000,4.200,2.900,3.300,4.100,4.100,4.100,3.900
14,2019,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Support FTE,BDQTY,2019,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300
14,2019,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Vet FTE,AQ,2019,3.400,3.400,3.400,3.400,3.400,3.400,3.400,3.400,3.400,3.400,3.400,3.000
14,2019,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2019,2.900,3.300,3.100,3.300,3.300,2.800,1.800,2.000,2.800,3.700,3.300,2.800
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.090,0.310,0.040,0.250,0.260,1.160,0.000,0.260
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Nurse FTE,AQ,2019,14.790,16.390,16.390,15.920,17.140,17.100,17.100,17.100,17.140,15.100,15.500,12.000
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Nurse FTE,BDQTY,2019,13.100,11.400,12.400,12.500,12.800,12.000,9.500,11.500,12.700,14.800,13.600,11.300
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Support FTE,AQ,2019,7.800,7.800,7.800,3.770,6.800,6.800,7.800,7.800,7.800,8.800,8.800,9.000
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Support FTE,BDQTY,2019,2.000,2.000,2.100,2.300,2.100,1.400,1.600,1.000,2.000,2.400,2.400,1.700
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Vet FTE,AQ,2019,7.700,7.600,7.600,7.760,8.230,6.800,7.100,7.800,7.960,9.100,9.800,10.000
14,2019,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Vet FTE,BDQTY,2019,7.000,7.600,7.900,9.300,8.800,10.700,8.500,7.700,10.800,10.500,10.600,9.300
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.070,0.090,0.080,0.090,0.190,0.040,0.000,0.010
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Nurse FTE,AQ,2019,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2019,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Support FTE,AQ,2019,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Support FTE,BDQTY,2019,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Vet FTE,AQ,2019,1.800,1.800,1.800,1.800,1.800,1.800,1.800,2.700,2.000,2.000,2.700,1.600
14,2019,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2019,1.700,1.700,1.600,1.600,1.800,1.700,1.400,0.700,1.800,1.700,1.700,1.400
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.180,0.000,0.150,0.100,0.000,0.000,0.000,0.000
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Nurse FTE,AQ,2019,2.600,2.600,2.600,2.600,2.600,2.600,2.600,2.300,2.300,2.300,2.300,2.000
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2019,1.500,1.600,2.600,2.500,2.600,2.500,2.100,1.500,2.500,2.600,2.400,2.400
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Support FTE,AQ,2019,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Support FTE,BDQTY,2019,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Vet FTE,AQ,2019,3.000,3.000,3.000,3.000,3.000,3.700,3.700,3.700,3.700,3.700,3.700,3.000
14,2019,491,1617,SE,56018048,5601,8048,Sweden,Hästkliniken Kalmar / Tingsryd,Hästkliniken Kalmar,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2019,2.800,3.100,3.300,3.000,3.300,2.900,1.600,3.300,3.900,3.600,3.700,3.500
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.270,0.310,0.260,0.070,0.140,0.300,0.000,0.440
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Nurse FTE,AQ,2019,19.770,17.820,19.450,17.000,17.000,17.000,16.300,15.600,15.400,19.400,18.900,14.500
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Nurse FTE,BDQTY,2019,19.200,19.300,19.400,19.900,20.200,19.100,16.100,16.400,21.000,23.800,23.700,18.400
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Support FTE,AQ,2019,8.340,8.050,8.420,8.150,8.150,8.200,8.200,9.200,9.150,9.200,9.200,8.000
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Support FTE,BDQTY,2019,5.500,5.400,5.600,5.400,5.800,5.500,4.200,4.000,5.700,5.700,5.700,5.300
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Vet FTE,AQ,2019,14.850,15.850,15.850,14.550,14.450,15.900,16.800,16.300,16.300,16.600,17.600,16.000
14,2019,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Vet FTE,BDQTY,2019,15.800,14.600,15.900,17.200,16.200,18.100,15.300,17.700,17.800,17.400,17.200,16.300
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.050,0.090,0.100,0.150,0.090,0.090,0.000,0.000
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Nurse FTE,AQ,2019,10.000,10.000,10.000,10.000,10.000,10.000,10.700,10.100,11.200,12.100,0.000,0.000
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2019,7.500,7.000,6.900,7.100,6.400,5.700,4.700,5.700,8.200,8.800,0.000,0.000
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Support FTE,AQ,2019,3.400,3.300,3.300,3.400,3.300,3.300,3.300,3.300,4.000,4.500,0.000,0.000
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Support FTE,BDQTY,2019,2.600,2.700,2.900,2.800,2.800,2.700,2.500,2.700,2.500,2.900,0.000,0.000
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Vet FTE,AQ,2019,4.600,4.600,4.600,4.600,4.600,5.100,5.400,5.400,5.400,5.400,0.000,0.000
14,2019,492,1705,SE,56028050,5602,8050,Sweden,Evidensia Smådjurskliniken Jön,Evidensia Smådjurskl,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2019,5.100,5.400,5.400,5.800,5.900,5.800,5.600,4.800,6.400,6.700,0.000,0.000
14,2019,493,1785,SE,56038051,5603,8051,Sweden,Djursjukhuset Analysen Örebro,Djursjukhuset Analys,Vets,Small animal,Sweden,Sweden,Head Office FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,493,1785,SE,56038051,5603,8051,Sweden,Djursjukhuset Analysen Örebro,Djursjukhuset Analys,Vets,Small animal,Sweden,Sweden,Locum Nurse FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2019,493,1785,SE,56038051,5603,8051,Sweden,Djursjukhuset Analysen Örebro,Djursjukhuset Analys,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2019,0.000,0.000,0.000,0.000,0.000,0.020,0.020,0.000,0.000,0.000,0.000,0.000
14,2019,493,1785,SE,56038051,5603,8051,Sweden,Djursjukhuset Analysen Örebro,Djursjukhuset Analys,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,BDQTY,2019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
